Customer_ID,Age,Gender,Location,Subscription_Type,Monthly_Charges,Tenure_Months,Payment_Method,Support_Calls,Total_Usage_GB,Churn
382,20,Female,Urban,Basic,42.31,10,Credit Card,2,347.65,Yes
383,37,Female,Suburban,Basic,58.52,12,Credit Card,0,29.85,Yes
384,41,Female,Urban,Basic,81.71,22,Debit Card,0,250.54,No
385,71,Female,Urban,Standard,85.82,53,Debit Card,5,495.44,No
386,73,Female,Urban,Standard,46.11,21,Credit Card,3,154.63,Yes
387,50,Female,Urban,Standard,48.69,35,PayPal,9,246.99,No
388,41,Female,Rural,Basic,23.34,71,Debit Card,3,326.36,No
389,69,Male,Rural,Standard,14.28,27,Credit Card,4,101.93,Yes
390,28,Male,Suburban,Premium,67.71,60,Credit Card,2,351.55,Yes
391,66,Female,Urban,Premium,15.8,47,Credit Card,1,330.23,No
392,25,Female,Rural,Basic,76.04,66,Debit Card,9,188.11,Yes
393,53,Male,Suburban,Premium,58.52,15,Credit Card,7,142.94,Yes
394,55,Male,Urban,Standard,27.87,24,Crypto,6,459.63,No
395,57,Female,Rural,Basic,58.56,10,Credit Card,9,64.38,Yes
396,37,Male,Suburban,Basic,26.47,24,Debit Card,3,216.58,No
397,79,Female,Suburban,Basic,49.49,57,Credit Card,1,383.72,Yes
398,52,Female,Suburban,Standard,81.96,34,PayPal,8,74.92,No
399,65,Male,Urban,Basic,51.57,41,Debit Card,7,466.53,Yes
400,79,Male,Urban,Standard,23.38,40,Credit Card,3,263.6,No
401,42,Female,Suburban,Basic,75.14,11,PayPal,4,252.9,Yes
402,52,Female,Urban,Premium,26.81,1,Credit Card,9,212.71,Yes
403,42,Female,Urban,Basic,76.47,30,Debit Card,5,433.86,No
404,46,Female,Suburban,Premium,53.14,43,PayPal,3,474.27,Yes
405,35,Male,Suburban,Premium,50.84,26,Debit Card,1,190.65,No
406,63,Female,Urban,Basic,86.63,53,PayPal,4,271.65,No
407,35,Female,Suburban,Standard,73.77,47,PayPal,0,158.4,No
408,19,Female,Rural,Basic,12.96,9,Crypto,6,184.64,Yes
409,71,Male,Suburban,Premium,36.66,9,Credit Card,8,15.14,Yes
410,52,Female,Urban,Standard,88.38,1,Credit Card,2,393.18,No
411,33,Female,Urban,Basic,11.65,71,Debit Card,5,484.7,No
412,78,Male,Urban,Basic,59.07,44,Debit Card,8,384.99,No
413,58,Male,Urban,Basic,75.5,59,Debit Card,3,259.59,Yes
414,53,Female,Urban,Premium,65.97,56,Credit Card,5,413.93,Yes
415,50,Male,Urban,Standard,78.45,51,PayPal,2,429.08,Yes
416,21,Male,Urban,Premium,75.31,16,Crypto,8,272.72,Yes
417,50,Male,Rural,Basic,72.28,38,Credit Card,6,468.64,Yes
418,31,Female,Urban,Basic,83.94,11,Credit Card,6,16.05,No
419,38,Female,Suburban,Premium,68.11,25,Credit Card,3,6.04,No
420,65,Female,Suburban,Basic,46.22,59,Credit Card,5,41.65,No
421,37,Male,Urban,Premium,52.47,29,Debit Card,7,29.87,Yes
422,73,Female,Rural,Basic,74.51,40,PayPal,5,212.88,Yes
423,25,Female,Suburban,Basic,88.87,8,Credit Card,5,470.22,No
424,24,Female,Urban,Standard,34.5,6,Debit Card,3,337.94,No
425,20,Female,Suburban,Premium,40.79,45,Debit Card,7,330.07,No
426,34,Male,Urban,Premium,93.77,53,Credit Card,9,193.06,Yes
427,50,Female,Suburban,Basic,62.07,21,Debit Card,7,267.35,No
428,65,Male,Urban,Basic,26.11,57,Debit Card,8,152.78,No
429,29,Female,Rural,Standard,69.73,6,PayPal,5,259.4,Yes
430,76,Male,Urban,Standard,99.17,63,Credit Card,1,373.58,No
431,68,Male,Suburban,Standard,84.11,6,Debit Card,3,279.79,No
432,39,Male,Urban,Basic,77.12,53,Credit Card,3,210.02,No
433,72,Female,Suburban,Premium,28.72,4,Credit Card,7,422.62,Yes
434,39,Male,Suburban,Standard,88.85,9,Credit Card,4,144.43,Yes
435,63,Female,Urban,Premium,57.32,69,Credit Card,3,241.26,No
436,47,Male,Suburban,Standard,90.04,4,Credit Card,7,489.1,Yes
437,55,Male,Urban,Standard,39.68,58,Credit Card,2,483.69,No
438,55,Female,Rural,Premium,15.58,37,Debit Card,1,4.14,Yes
439,62,Male,Urban,Standard,52.84,71,Debit Card,3,266.58,Yes
440,68,Male,Rural,Premium,34.29,6,Credit Card,0,169.12,Yes
441,71,Female,Rural,Premium,74.37,51,Credit Card,0,146.32,No
442,25,Male,Urban,Standard,96.14,50,Debit Card,4,298.53,Yes
443,44,Male,Urban,Standard,72.19,14,Credit Card,0,223.71,No
444,44,Male,Urban,Basic,89.82,11,Credit Card,3,366.69,Yes
445,51,Female,Rural,Basic,50.77,10,Debit Card,7,14.54,Yes
446,38,Female,Urban,Basic,79.45,61,Credit Card,7,463.52,Yes
447,47,Female,Suburban,Basic,85.87,13,Credit Card,1,284.23,No
448,50,Female,Rural,Basic,73.98,34,Credit Card,2,342.35,No
449,45,Male,Urban,Basic,55.7,60,Credit Card,2,302.69,No
450,64,Male,Suburban,Basic,66.33,51,Crypto,0,494.58,Yes
451,50,Female,Urban,Standard,73.05,5,Credit Card,2,493.16,Yes
452,22,Male,Urban,Basic,32.78,32,Debit Card,7,305.34,Yes
453,77,Male,Suburban,Basic,82.86,12,Debit Card,5,342.3,Yes
454,78,Male,Urban,Standard,95.53,52,Credit Card,4,309.67,Yes
455,65,Male,Urban,Standard,51.87,13,Credit Card,9,156.03,Yes
456,36,Female,Rural,Standard,73.1,54,PayPal,8,97.11,Yes
457,21,Male,Urban,Standard,76.33,54,PayPal,6,201.98,No
458,52,Female,Rural,Premium,69.6,41,Credit Card,5,341.7,Yes
459,66,Male,Rural,Standard,59.24,48,Credit Card,4,28.93,Yes
460,34,Female,Urban,Standard,89.35,51,Debit Card,4,257.64,No
461,61,Male,Urban,Premium,50.4,47,Credit Card,9,204.79,No
462,45,Male,Suburban,Premium,15.5,50,Credit Card,8,264.21,Yes
463,47,Female,Urban,Standard,86.01,46,Credit Card,9,430.25,Yes
464,46,Female,Urban,Standard,70.66,38,Credit Card,5,24.76,No
465,63,Male,Suburban,Basic,86.43,13,Credit Card,3,382.05,No
466,70,Male,Urban,Standard,22.47,22,Credit Card,3,333.79,Yes
467,23,Male,Rural,Premium,12.77,2,Debit Card,3,102.72,Yes
468,52,Male,Urban,Standard,94.09,13,Debit Card,5,367.36,No
469,77,Male,Urban,Premium,23.3,57,Credit Card,0,248.69,No
470,58,Female,Urban,Standard,82.87,34,Credit Card,8,241.03,Yes
471,54,Male,Rural,Premium,84.09,19,Debit Card,1,242.05,Yes
472,41,Male,Suburban,Standard,73.78,9,Credit Card,1,474.67,No
473,46,Female,Rural,Basic,21.81,33,Credit Card,4,472.24,No
474,66,Female,Urban,Standard,70.07,27,Credit Card,3,456.89,Yes
475,63,Female,Urban,Basic,90.02,45,Credit Card,2,443.48,Yes
476,70,Male,Urban,Basic,48.3,2,PayPal,4,19.76,Yes
477,48,Male,Urban,Premium,47.22,57,Debit Card,6,200.9,No
478,52,Female,Suburban,Basic,49.86,57,Credit Card,9,447.54,Yes
479,77,Male,Suburban,Standard,17.4,16,Debit Card,1,377.81,Yes
480,50,Male,Urban,Basic,90.28,6,Credit Card,5,228.87,No
481,69,Female,Rural,Basic,88.23,14,Credit Card,3,386.85,Yes
482,78,Female,Urban,Premium,99.81,27,Credit Card,1,104.88,Yes
483,38,Female,Rural,Basic,62.67,38,Debit Card,0,300.3,No
484,49,Male,Urban,Standard,77.61,19,Credit Card,7,266.97,No
485,40,Male,Urban,Standard,28.24,37,Credit Card,4,287.2,No
486,50,Female,Urban,Standard,70.08,4,Credit Card,9,361.18,Yes
487,20,Male,Urban,Premium,68.48,58,Credit Card,1,474.95,Yes
488,35,Female,Suburban,Standard,91.11,9,Debit Card,7,132.74,Yes
489,42,Female,Urban,Standard,84.77,40,PayPal,2,379.27,Yes
490,59,Female,Urban,Premium,94.46,15,Debit Card,6,322.93,Yes
491,48,Male,Suburban,Basic,88.2,4,Debit Card,1,347.88,Yes
492,71,Male,Suburban,Standard,88.18,52,PayPal,6,215.03,Yes
493,75,Female,Rural,Premium,15.74,18,Credit Card,3,472.34,Yes
494,20,Female,Urban,Standard,86.14,53,Credit Card,9,240.35,Yes
495,57,Female,Suburban,Premium,64.67,59,Credit Card,0,61.67,No
496,63,Male,Suburban,Standard,44.24,54,Credit Card,4,340.67,No
497,41,Male,Urban,Premium,15.09,41,Credit Card,3,65.31,No
498,67,Female,Urban,Premium,70.99,60,Credit Card,7,162.01,Yes
499,49,Female,Urban,Basic,39.54,4,Credit Card,0,114.77,No
500,64,Female,Urban,Basic,52.1,39,Debit Card,1,269.93,No
501,39,Male,Urban,Standard,71.36,7,PayPal,4,174.4,Yes
502,40,Female,Urban,Standard,92.06,23,Credit Card,9,80.77,No
503,19,Female,Suburban,Basic,84.29,63,Credit Card,9,395.62,Yes
504,44,Female,Suburban,Basic,50.55,65,Debit Card,1,234.78,Yes
505,59,Male,Rural,Basic,44.9,41,Credit Card,0,227.77,Yes
506,19,Male,Suburban,Premium,31.58,44,Credit Card,5,443.3,No
507,43,Female,Urban,Standard,43.52,45,Credit Card,9,269.87,Yes
508,34,Male,Rural,Standard,19.99,69,Debit Card,3,355.24,Yes
509,57,Male,Rural,Basic,97.4,51,PayPal,4,164.7,Yes
510,50,Female,Urban,Basic,61.65,65,Debit Card,2,281.08,No
511,26,Male,Suburban,Basic,21.5,54,Credit Card,9,363.48,Yes
512,60,Female,Rural,Basic,41.75,56,Credit Card,5,148.94,Yes
513,71,Male,Suburban,Premium,59.23,40,Credit Card,3,344.58,No
514,65,Female,Rural,Premium,57.96,58,PayPal,5,284.81,No
515,56,Female,Urban,Basic,13.2,15,Debit Card,4,217.66,No
516,46,Male,Urban,Basic,95.58,19,Credit Card,1,356.77,Yes
517,59,Male,Urban,Basic,34.78,10,Debit Card,3,159.14,Yes
518,72,Male,Suburban,Standard,11.46,16,Credit Card,1,357.54,No
519,43,Male,Rural,Basic,16.88,43,Crypto,4,276.01,Yes
520,52,Female,Rural,Basic,62.22,31,PayPal,2,123.56,Yes
521,67,Female,Urban,Basic,22.4,16,Credit Card,5,334.47,Yes
522,42,Male,Urban,Standard,13.76,28,Debit Card,4,442.5,No
523,41,Male,Rural,Standard,44.17,62,Credit Card,1,155.7,Yes
524,30,Male,Suburban,Standard,66.05,20,Credit Card,9,406.35,No
525,77,Female,Urban,Basic,20.07,35,Debit Card,7,168.73,Yes
526,75,Male,Urban,Premium,38.2,59,Debit Card,5,410.74,Yes
527,24,Female,Suburban,Premium,47.6,9,Credit Card,8,26.52,No
528,74,Female,Suburban,Basic,24.35,10,Debit Card,2,4.6,Yes
529,53,Female,Urban,Basic,55.55,45,Debit Card,3,57.52,Yes
530,62,Male,Urban,Standard,17.67,15,Credit Card,7,437.1,Yes
531,37,Female,Rural,Basic,14.19,30,Credit Card,6,267.33,No
532,18,Male,Suburban,Standard,56.79,48,Debit Card,7,297.46,Yes
533,25,Male,Urban,Standard,32.31,40,Credit Card,8,421.26,Yes
534,63,Female,Urban,Standard,18.58,44,PayPal,7,26.27,No
535,33,Female,Suburban,Basic,48.15,46,Credit Card,7,194.17,Yes
536,31,Male,Urban,Standard,92.36,6,Credit Card,5,321.9,No
537,29,Male,Urban,Premium,75.18,24,Credit Card,1,202.94,Yes
538,68,Male,Suburban,Basic,83.41,7,Debit Card,6,17.03,No
539,40,Male,Urban,Standard,88.47,6,Debit Card,3,325.82,Yes
540,32,Male,Suburban,Basic,97.54,33,Credit Card,2,196.31,No
541,45,Male,Urban,Basic,78.69,38,Credit Card,3,10.59,No
542,51,Male,Suburban,Standard,64.76,44,PayPal,3,86.09,Yes
543,19,Female,Urban,Basic,42.89,17,Credit Card,2,109.57,Yes
544,49,Female,Urban,Basic,26.35,31,Credit Card,8,255.8,Yes
545,40,Female,Urban,Basic,71.8,37,Credit Card,2,94.0,Yes
546,39,Male,Rural,Standard,99.55,11,Credit Card,1,181.3,No
547,68,Female,Rural,Standard,52.06,5,Credit Card,0,375.58,Yes
548,42,Female,Urban,Basic,75.13,64,Credit Card,0,404.05,No
549,75,Female,Suburban,Standard,54.56,3,Credit Card,4,397.91,Yes
550,79,Female,Suburban,Basic,48.87,56,PayPal,4,347.85,Yes
551,78,Female,Rural,Standard,46.93,63,Credit Card,8,271.36,Yes
552,39,Female,Urban,Standard,55.42,38,Debit Card,3,275.76,No
553,75,Male,Suburban,Standard,43.02,54,Debit Card,4,476.74,Yes
554,75,Female,Urban,Premium,77.39,2,Credit Card,5,439.06,Yes
555,39,Female,Urban,Premium,88.68,2,Debit Card,9,325.24,Yes
556,66,Female,Rural,Basic,89.46,12,Credit Card,6,234.78,Yes
557,69,Female,Suburban,Premium,30.49,40,Credit Card,8,364.81,No
558,59,Male,Urban,Basic,90.63,2,PayPal,5,32.3,Yes
559,23,Male,Urban,Premium,40.74,57,Debit Card,0,472.36,Yes
560,32,Female,Suburban,Basic,37.84,47,PayPal,7,274.24,Yes
561,71,Female,Suburban,Basic,75.41,36,PayPal,1,251.89,Yes
562,60,Female,Urban,Basic,37.42,4,Credit Card,8,146.13,No
563,77,Male,Rural,Basic,14.77,24,Credit Card,6,2.69,No
564,54,Male,Urban,Standard,43.63,62,Credit Card,6,31.56,Yes
565,50,Female,Urban,Premium,74.93,2,PayPal,9,132.24,No
566,25,Female,Rural,Standard,39.43,15,PayPal,9,271.23,No
567,70,Female,Urban,Standard,66.66,49,Debit Card,4,42.71,Yes
568,77,Male,Urban,Standard,69.41,35,Credit Card,7,486.05,Yes
569,61,Female,Suburban,Basic,76.04,47,Credit Card,9,206.07,Yes
570,61,Male,Rural,Basic,90.74,24,PayPal,0,158.84,No
571,22,Female,Urban,Basic,48.93,60,PayPal,2,263.07,No
572,56,Male,Rural,Basic,24.98,48,Credit Card,8,33.43,Yes
573,21,Male,Suburban,Basic,38.7,23,Credit Card,0,425.37,No
574,23,Female,Urban,Basic,48.9,12,Credit Card,7,230.68,Yes
575,62,Female,Suburban,Basic,74.25,41,Credit Card,5,89.99,Yes
576,49,Male,Urban,Basic,11.18,29,PayPal,9,81.71,Yes
577,69,Female,Urban,Premium,38.42,70,Credit Card,4,181.12,No
578,47,Male,Suburban,Basic,80.19,51,Debit Card,5,287.11,Yes
579,64,Male,Rural,Standard,70.38,23,Credit Card,4,209.04,Yes
580,52,Male,Urban,Standard,75.86,31,Credit Card,8,298.8,No
581,72,Male,Urban,Standard,83.06,21,Credit Card,1,353.03,Yes
582,57,Female,Urban,Basic,80.49,24,Debit Card,9,374.5,Yes
583,69,Male,Urban,Basic,71.4,9,Debit Card,5,201.08,No
584,33,Female,Urban,Basic,49.57,22,Credit Card,3,358.78,Yes
585,30,Female,Urban,Basic,98.52,4,Credit Card,2,71.61,Yes
586,67,Male,Suburban,Basic,61.22,3,Credit Card,4,257.04,Yes
587,77,Female,Urban,Standard,28.25,28,Credit Card,1,37.18,Yes
588,59,Male,Urban,Standard,36.35,15,Debit Card,2,122.81,No
589,47,Female,Rural,Standard,72.42,8,Debit Card,6,292.01,Yes
590,36,Male,Rural,Standard,93.23,48,Credit Card,0,370.47,Yes
591,34,Male,Urban,Basic,26.08,52,PayPal,1,48.56,Yes
592,73,Male,Urban,Premium,17.41,55,Debit Card,2,104.33,No
593,36,Male,Suburban,Basic,89.34,37,Credit Card,9,495.96,Yes
594,45,Male,Urban,Standard,92.38,4,Credit Card,6,169.49,Yes
595,75,Female,Urban,Standard,34.87,55,PayPal,3,142.74,No
596,72,Female,Suburban,Standard,43.96,12,Debit Card,7,43.54,Yes
597,43,Female,Urban,Basic,69.42,19,Credit Card,7,347.73,Yes
598,54,Female,Urban,Standard,39.69,57,Debit Card,0,254.62,No
599,43,Male,Urban,Basic,88.94,37,Credit Card,4,79.62,Yes
600,70,Male,Urban,Basic,19.68,7,PayPal,0,316.82,Yes
601,79,Male,Urban,Basic,13.42,55,PayPal,6,263.35,Yes
602,40,Male,Rural,Basic,28.76,28,Debit Card,3,282.91,Yes
603,26,Female,Urban,Standard,35.75,37,Debit Card,7,497.43,Yes
604,29,Female,Urban,Premium,20.16,61,Credit Card,7,15.28,Yes
605,70,Male,Urban,Basic,15.91,39,Debit Card,8,457.57,Yes
606,18,Male,Rural,Premium,78.0,23,Debit Card,5,421.1,Yes
607,75,Female,Suburban,Premium,24.78,52,Credit Card,6,208.26,Yes
608,75,Female,Urban,Premium,92.25,11,Debit Card,6,440.59,Yes
609,18,Male,Rural,Premium,43.12,66,PayPal,4,324.63,Yes
610,64,Female,Urban,Basic,70.35,13,Credit Card,6,444.79,Yes
611,51,Female,Urban,Basic,30.29,41,Credit Card,8,297.77,No
612,49,Male,Urban,Standard,31.63,49,Debit Card,3,108.86,Yes
613,79,Male,Urban,Standard,61.72,15,PayPal,1,288.53,Yes
614,71,Female,Urban,Premium,60.46,56,PayPal,7,90.35,No
615,65,Female,Suburban,Premium,79.19,54,Debit Card,6,71.27,No
616,42,Female,Urban,Standard,78.2,31,PayPal,5,327.38,Yes
617,57,Male,Suburban,Basic,70.36,61,Debit Card,6,473.79,Yes
618,62,Male,Urban,Basic,50.42,58,Credit Card,2,294.66,Yes
619,70,Female,Urban,Basic,90.16,60,Debit Card,5,398.1,No
620,18,Female,Urban,Standard,66.03,53,Credit Card,9,85.01,Yes
621,33,Male,Rural,Standard,99.12,61,Credit Card,6,327.45,No
622,78,Female,Urban,Premium,83.74,42,Credit Card,6,366.76,Yes
623,56,Female,Suburban,Standard,13.99,29,Credit Card,4,21.77,Yes
624,22,Female,Urban,Premium,38.85,27,Credit Card,2,49.48,Yes
625,39,Female,Urban,Standard,61.47,44,Credit Card,1,391.01,No
626,46,Female,Urban,Premium,74.93,5,Credit Card,6,220.54,Yes
627,72,Male,Urban,Basic,59.53,52,Credit Card,3,203.38,Yes
628,20,Female,Urban,Premium,80.75,53,Credit Card,1,460.26,No
629,29,Male,Urban,Standard,35.44,52,Debit Card,7,495.99,Yes
630,43,Female,Suburban,Basic,26.55,38,PayPal,1,382.43,Yes
631,33,Male,Urban,Basic,14.85,44,PayPal,5,396.5,No
632,68,Female,Suburban,Premium,61.6,53,Credit Card,3,104.95,No
633,54,Male,Urban,Basic,71.97,2,Debit Card,8,96.92,Yes
634,39,Male,Suburban,Standard,39.35,54,Credit Card,4,490.36,Yes
635,74,Male,Suburban,Basic,65.22,35,Credit Card,3,347.85,Yes
636,46,Male,Urban,Standard,14.69,46,Debit Card,7,343.67,No
637,31,Female,Urban,Premium,18.94,55,Debit Card,2,143.81,No
638,45,Female,Suburban,Basic,73.16,11,PayPal,8,443.35,Yes
639,22,Female,Rural,Standard,43.13,29,Debit Card,7,23.18,Yes
640,64,Male,Urban,Premium,70.42,69,Credit Card,7,138.02,Yes
641,66,Male,Urban,Standard,84.85,63,PayPal,9,90.89,No
642,47,Male,Rural,Premium,86.74,47,Debit Card,4,355.84,Yes
643,63,Male,Urban,Standard,25.5,7,PayPal,0,357.96,Yes
644,79,Female,Suburban,Basic,53.77,64,Debit Card,9,267.83,Yes
645,69,Male,Urban,Standard,76.05,64,Credit Card,8,3.62,Yes
646,22,Male,Urban,Standard,79.66,12,Credit Card,1,437.0,Yes
647,29,Male,Suburban,Basic,80.62,12,Credit Card,0,477.84,No
648,33,Male,Suburban,Basic,30.54,36,Credit Card,5,101.95,Yes
649,43,Female,Urban,Basic,27.33,29,Credit Card,0,421.27,No
650,43,Female,Urban,Standard,63.1,11,Credit Card,9,486.67,Yes
651,65,Male,Suburban,Premium,76.7,53,PayPal,9,164.16,Yes
652,38,Male,Suburban,Basic,38.72,70,PayPal,9,93.34,No
653,56,Male,Urban,Standard,19.42,47,Debit Card,6,488.79,No
654,53,Male,Suburban,Premium,74.51,33,Credit Card,6,30.81,Yes
655,50,Male,Suburban,Basic,36.97,67,Credit Card,0,138.7,No
656,79,Female,Suburban,Standard,24.97,43,Debit Card,9,371.27,Yes
657,47,Female,Suburban,Premium,23.3,18,Credit Card,4,309.06,No
658,54,Female,Urban,Premium,38.34,53,PayPal,2,342.57,Yes
659,40,Male,Suburban,Basic,63.34,39,PayPal,1,354.34,Yes
660,75,Male,Suburban,Basic,42.26,34,Credit Card,4,343.39,No
661,27,Female,Urban,Basic,11.86,37,Debit Card,4,171.78,Yes
662,71,Female,Urban,Standard,18.72,41,Credit Card,1,156.44,No
663,22,Female,Urban,Standard,36.15,49,Debit Card,5,214.8,Yes
664,53,Male,Suburban,Standard,69.37,10,Credit Card,6,404.03,Yes
665,51,Female,Urban,Basic,18.87,40,Credit Card,0,469.2,Yes
666,69,Male,Suburban,Basic,60.46,18,Debit Card,2,228.17,Yes
667,48,Female,Rural,Standard,20.79,25,Debit Card,3,43.8,Yes
668,27,Female,Suburban,Standard,29.05,41,Debit Card,1,469.21,No
669,75,Female,Rural,Standard,25.5,36,Credit Card,9,41.13,Yes
670,36,Male,Rural,Standard,16.05,2,Debit Card,4,80.4,Yes
671,75,Female,Urban,Basic,70.42,49,Debit Card,3,433.97,Yes
672,49,Male,Suburban,Basic,51.71,67,Crypto,1,276.19,No
673,18,Male,Urban,Basic,84.79,53,PayPal,0,176.99,No
674,73,Male,Rural,Basic,18.9,19,Debit Card,7,465.52,No
675,22,Female,Urban,Basic,23.03,26,Debit Card,1,480.29,Yes
676,62,Male,Rural,Basic,37.58,54,Debit Card,3,166.05,Yes
677,21,Male,Suburban,Basic,78.93,51,Credit Card,9,434.34,Yes
678,33,Female,Suburban,Basic,37.52,25,Credit Card,4,339.59,No
679,41,Male,Urban,Standard,46.76,17,PayPal,1,137.97,Yes
680,33,Female,Urban,Basic,37.14,61,PayPal,9,470.77,Yes
681,72,Male,Suburban,Standard,17.22,46,Debit Card,8,32.47,No
682,19,Male,Urban,Standard,94.55,55,Credit Card,1,159.65,No
683,66,Female,Rural,Standard,59.37,50,Credit Card,5,198.73,No
684,45,Male,Urban,Premium,80.9,11,Credit Card,6,345.64,Yes
685,49,Male,Suburban,Basic,69.25,12,Credit Card,5,20.18,No
686,44,Female,Urban,Standard,56.28,40,Credit Card,3,445.0,No
687,37,Female,Suburban,Premium,18.07,48,PayPal,0,329.89,Yes
688,41,Female,Suburban,Premium,67.85,56,Credit Card,1,138.24,No
689,29,Male,Urban,Basic,23.98,8,Debit Card,9,329.51,Yes
690,67,Male,Urban,Basic,47.29,14,Credit Card,9,268.93,Yes
691,52,Female,Urban,Basic,66.62,56,Crypto,5,168.8,No
692,77,Female,Suburban,Standard,80.4,54,PayPal,7,15.27,Yes
693,50,Female,Suburban,Standard,71.65,17,Credit Card,2,276.0,No
694,50,Female,Suburban,Basic,70.44,45,Crypto,6,42.01,Yes
695,78,Female,Suburban,Standard,23.41,5,Debit Card,8,405.28,Yes
696,68,Female,Urban,Standard,41.15,3,Credit Card,3,45.17,No
697,60,Male,Urban,Standard,13.86,9,Debit Card,6,214.94,No
698,54,Female,Urban,Premium,74.75,20,Credit Card,6,217.84,Yes
699,29,Male,Urban,Standard,95.73,21,Debit Card,9,278.54,Yes
700,20,Male,Rural,Basic,33.77,33,PayPal,8,20.71,No
701,18,Female,Rural,Standard,17.89,5,Debit Card,2,102.71,Yes
702,50,Female,Urban,Basic,52.8,24,Credit Card,0,100.55,Yes
703,57,Male,Suburban,Standard,87.1,63,Credit Card,7,299.89,No
704,27,Male,Rural,Premium,59.68,26,Credit Card,3,132.55,Yes
705,60,Male,Urban,Premium,14.21,33,Credit Card,1,72.95,No
706,61,Female,Urban,Standard,97.68,18,Credit Card,4,10.16,Yes
707,46,Female,Urban,Basic,84.58,18,Credit Card,3,420.43,Yes
708,30,Male,Suburban,Basic,21.84,38,Debit Card,0,485.8,No
709,29,Male,Rural,Standard,92.96,33,Debit Card,6,351.93,Yes
710,48,Female,Suburban,Basic,50.56,27,Credit Card,3,206.94,Yes
711,63,Male,Urban,Standard,43.47,49,Credit Card,7,61.88,Yes
712,19,Female,Urban,Basic,51.49,50,Credit Card,8,238.08,Yes
713,78,Female,Suburban,Basic,85.11,15,Credit Card,7,229.2,No
714,68,Male,Rural,Basic,69.35,52,Credit Card,0,210.52,No
715,67,Female,Suburban,Premium,15.33,68,Credit Card,7,189.77,Yes
716,52,Male,Suburban,Standard,96.18,19,Debit Card,4,248.88,Yes
717,40,Male,Urban,Basic,23.3,25,PayPal,0,37.52,No
718,34,Female,Rural,Basic,77.1,25,Credit Card,8,20.11,Yes
719,43,Male,Suburban,Standard,67.25,33,Debit Card,8,32.92,Yes
720,25,Female,Urban,Basic,26.88,60,Credit Card,6,100.8,Yes
721,46,Female,Suburban,Standard,25.37,37,PayPal,6,139.76,No
722,43,Male,Urban,Premium,88.33,43,Credit Card,0,85.56,Yes
723,27,Male,Urban,Standard,47.77,9,Credit Card,8,126.71,No
724,43,Male,Urban,Standard,68.91,14,Credit Card,0,93.73,Yes
725,79,Male,Urban,Standard,55.37,3,Credit Card,6,76.22,Yes
726,51,Male,Urban,Premium,75.46,69,Debit Card,8,147.2,Yes
727,68,Male,Urban,Premium,53.13,56,Crypto,8,199.36,Yes
728,58,Male,Suburban,Standard,35.86,26,Debit Card,4,372.39,Yes
729,24,Female,Urban,Basic,42.7,53,Credit Card,5,477.82,Yes
730,21,Female,Urban,Standard,87.32,41,Debit Card,1,459.56,No
731,75,Female,Urban,Basic,52.12,21,Debit Card,1,238.49,No
732,70,Male,Suburban,Standard,29.21,39,PayPal,9,231.21,Yes
733,67,Male,Urban,Standard,94.11,23,Debit Card,8,63.72,Yes
734,62,Female,Urban,Basic,81.69,58,Debit Card,0,485.9,No
735,28,Female,Rural,Basic,15.01,69,Debit Card,9,380.29,No
736,46,Male,Suburban,Standard,99.9,29,Debit Card,4,423.94,No
737,73,Female,Rural,Premium,72.54,62,Credit Card,6,117.85,Yes
738,53,Female,Urban,Standard,24.42,53,Credit Card,9,201.14,Yes
739,42,Female,Urban,Standard,31.35,45,Debit Card,5,52.22,Yes
740,38,Male,Suburban,Basic,72.32,27,PayPal,5,470.47,Yes
741,78,Female,Urban,Standard,80.18,34,Credit Card,5,143.63,Yes
742,74,Female,Urban,Standard,31.51,14,Crypto,7,298.41,Yes
743,53,Female,Urban,Standard,33.13,41,Credit Card,6,76.96,Yes
744,27,Female,Rural,Basic,37.64,60,Credit Card,4,401.6,Yes
745,54,Female,Urban,Standard,63.82,42,Credit Card,9,93.99,Yes
746,26,Female,Rural,Basic,25.46,51,PayPal,1,404.88,Yes
747,41,Male,Rural,Basic,19.38,11,Credit Card,9,201.48,Yes
748,52,Female,Urban,Premium,71.1,35,Credit Card,5,289.3,No
749,66,Female,Suburban,Basic,80.12,19,Credit Card,9,135.58,Yes
750,52,Female,Suburban,Basic,55.08,65,Debit Card,4,441.51,No
751,65,Male,Rural,Standard,42.74,61,PayPal,3,380.17,Yes
752,53,Male,Urban,Premium,48.88,47,Credit Card,9,177.78,Yes
753,35,Female,Suburban,Standard,44.96,14,PayPal,4,293.1,Yes
754,66,Female,Urban,Standard,96.4,67,PayPal,8,65.37,Yes
755,56,Female,Rural,Premium,79.13,52,Credit Card,1,81.08,Yes
756,49,Female,Urban,Basic,28.73,32,Debit Card,5,267.31,Yes
757,41,Female,Urban,Basic,44.58,10,Credit Card,8,320.66,Yes
758,40,Female,Suburban,Basic,58.96,17,Credit Card,9,279.16,Yes
759,79,Female,Rural,Premium,65.17,40,Debit Card,4,280.14,Yes
